"tabel";"gecheckt";"regel";"sub";"sql";"regel_oud";"sub_oud";"sql_oud";"nieuw";"volgnr";"opmerking";"linkveld";"toegevoegd_20190424";"gewijzigd_20190424";"toegevoegd_20190510";"gewijzigd_20190510"
"G";1;"002";4;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS bedek_hn_diff_hei INTO t5
FROM tbl_BasisDataset_RBB INNER JOIN (tbl_LSVI3_soorten INNER JOIN SPECSYNO ON tbl_LSVI3_soorten.WetNaam = SPECSYNO.SPECIESNAM) ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=634))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS bedek_hn_diff_hei INTO t5
FROM tbl_BasisDataset_RBB INNER JOIN (tbl_LSVI3_soorten INNER JOIN SPECSYNO ON tbl_LSVI3_soorten.WetNaam = SPECSYNO.SPECIESNAM) ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=634))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;887;;2;0;0;0;0
"G";1;"002";5;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS bedek_hei_diff_heischr INTO t6
FROM tbl_BasisDataset_RBB INNER JOIN (tbl_LSVI3_soorten INNER JOIN SPECSYNO ON tbl_LSVI3_soorten.WetNaam = SPECSYNO.SPECIESNAM) ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=633))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS bedek_hei_diff_heischr INTO t6
FROM tbl_BasisDataset_RBB INNER JOIN (tbl_LSVI3_soorten INNER JOIN SPECSYNO ON tbl_LSVI3_soorten.WetNaam = SPECSYNO.SPECIESNAM) ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=633))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;889;;2;0;0;0;0
"G";0;"002";5;"UPDATE t1 INNER JOIN (_tbl_HS_Opnamen_Grasland_G INNER JOIN (_tbl_HS_Opnamen_Grasland LEFT JOIN t2 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t2.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid) ON t1.RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].Heizoom_aantal)>=1) AND (([_tbl_HS_Opnamen_Grasland].Hngroep_aantal)>=3) AND ((t1.bedek_hn_diff_hei)>=Nz([bedek_hei_diff_heischr]))) OR ((([_tbl_HS_Opnamen_Grasland].Heizoom_aantal)>=1) AND (([_tbl_HS_Opnamen_Grasland].Hngroep_bedekking)>=5) AND ((t1.bedek_hn_diff_hei)>=Nz([bedek_hei_diff_heischr])))";"310";0;"UPDATE t1 INNER JOIN (_tbl_HS_Opnamen_Grasland_G INNER JOIN (_tbl_HS_Opnamen_Grasland LEFT JOIN t2 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t2.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid) ON t1.RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE ((([_tbl_HS_Opnamen_Grasland].Heizoom_aantal)>=1) AND (([_tbl_HS_Opnamen_Grasland].Hngroep_aantal)>=3) AND ((t1.bedek_hn_diff_hei)>=Nz([bedek_hei_diff_heischr]))) OR ((([_tbl_HS_Opnamen_Grasland].Heizoom_aantal)>=1) AND (([_tbl_HS_Opnamen_Grasland].Hngroep_bedekking)>=5) AND ((t1.bedek_hn_diff_hei)>=Nz([bedek_hei_diff_heischr])))";0;888;;2;0;0;0;0
"G";1;"002";6;"SELECT tbl_LSVI3_soorten.WetNaam INTO t7
FROM SPECSYNO INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=513 Or (tbl_LSVI3_soorten.SoortenlijstNr)=535))
GROUP BY tbl_LSVI3_soorten.WetNaam";;;"SELECT tbl_LSVI3_soorten.WetNaam INTO t7
FROM SPECSYNO INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=513 Or (tbl_LSVI3_soorten.SoortenlijstNr)=535))
GROUP BY tbl_LSVI3_soorten.WetNaam";1;900;;2;0;0;0;0
"G";1;"002";7;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Count(SPECSYNO.SPECIESNAM) AS Aantal_heischraal, Sum(tbl_BasisDataset_RBB.Percentage) AS Bedekking_heischraal INTO t8
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN t7 ON SPECSYNO.SPECIESNAM = t7.WetNaam
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Count(SPECSYNO.SPECIESNAM) AS Aantal_heischraal, Sum(tbl_BasisDataset_RBB.Percentage) AS Bedekking_heischraal INTO t8
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN t7 ON SPECSYNO.SPECIESNAM = t7.WetNaam
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;901;;2;0;0;0;0
"G";1;"002";8;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS Bedek_hnm_diff_heide INTO t9
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=611))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS Bedek_hnm_diff_heide INTO t9
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=611))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;924;;2;0;0;0;0
"G";1;"002";9;"SELECT [_tbl_HS_Opnamen_Grasland].RecordingGivid INTO t10
FROM (((_tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid) LEFT JOIN t9 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t9.RecordingGivid) INNER JOIN t5 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t5.RecordingGivid) LEFT JOIN t6 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t6.RecordingGivid
WHERE (((t5.bedek_hn_diff_hei)>=Nz([bedek_hei_diff_heischr]) And (t5.bedek_hn_diff_hei)>=10)) OR (((IIf(Nz([bedek_hei_diff_heischr])>0,[bedek_hn_diff_hei]/[bedek_hei_diff_heischr],99))>2) AND ((t5.bedek_hn_diff_hei)>=Nz([bedek_hei_diff_heischr]) And (t5.bedek_hn_diff_hei)>=5 And (t5.bedek_hn_diff_hei)<10)) OR (((t9.Bedek_hnm_diff_heide)>=5) AND (([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([Bedek_hnm_diff_heide]/[KruidlaagBedekkingSom_Vast])>=0.15))";;;"SELECT [_tbl_HS_Opnamen_Grasland].RecordingGivid INTO t10
FROM (((_tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid) LEFT JOIN t9 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t9.RecordingGivid) INNER JOIN t5 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t5.RecordingGivid) LEFT JOIN t6 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t6.RecordingGivid
WHERE (((t5.bedek_hn_diff_hei)>=Nz([bedek_hei_diff_heischr]) And (t5.bedek_hn_diff_hei)>=10)) OR (((IIf(Nz([bedek_hei_diff_heischr])>0,[bedek_hn_diff_hei]/[bedek_hei_diff_heischr],99))>2) AND ((t5.bedek_hn_diff_hei)>=Nz([bedek_hei_diff_heischr]) And (t5.bedek_hn_diff_hei)>=5 And (t5.bedek_hn_diff_hei)<10)) OR (((t9.Bedek_hnm_diff_heide)>=5) AND (([_tbl_HS_Opnamen_Grasland].KruidlaagBedekkingSom_Vast)>0) AND (([Bedek_hnm_diff_heide]/[KruidlaagBedekkingSom_Vast])>=0.15))";1;890;;2;0;0;0;0
"G";1;"002";10;"UPDATE (((((_tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid) INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) LEFT JOIN t2 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t2.RecordingGivid) LEFT JOIN t3 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t3.RecordingGivid) LEFT JOIN t4 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t4.RecordingGivid) LEFT JOIN t10 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t10.RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((t1.Bedek_heide_sl)>=30) AND (([Bedek_heide_sl]+Nz([Bedek_heide_diff_grasl]))>=50) AND ((([BosBedekking]-Nz([Bedek_gagel_jeneverbes])))<50) AND ((([KruidlaagBedekking_vast]+([BosBedekking]-Nz([Bedek_gagel_jeneverbes]))))>0) AND ((([BosBedekking]-Nz([Bedek_gagel_jeneverbes]))/([KruidlaagBedekking_vast]+([BosBedekking]-Nz([Bedek_gagel_jeneverbes]))))<0.5) AND ((t10.RecordingGivid) Is Null)) OR (((([BosBedekking]-Nz([Bedek_gagel_jeneverbes])))<50) AND ((([KruidlaagBedekking_vast]+([BosBedekking]-Nz([Bedek_gagel_jeneverbes]))))>0) AND ((([BosBedekking]-Nz([Bedek_gagel_jeneverbes]))/([KruidlaagBedekking_vast]+([BosBedekking]-Nz([Bedek_gagel_jeneverbes]))))<0.5) AND ((t10.RecordingGivid) Is Null) AND (([KruidlaagBedekkingSom_Vast]-Nz([Bedek_gras_neutraal]))>0) AND (([Bedek_heide_sl]/([KruidlaagBedekkingSom_Vast]-Nz([Bedek_gras_neutraal])))>=0.3) AND ((([Bedek_heide_sl]+Nz([Bedek_heide_diff_grasl]))/([KruidlaagBedekkingSom_Vast]-Nz([Bedek_gras_neutraal])))>=0.5)) OR (((t10.RecordingGivid) Is Null) AND (([_tbl_HS_Opnamen_Grasland].IsPlagplek_vast)=True))";"001";0;"UPDATE (((((_tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid) INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) LEFT JOIN t2 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t2.RecordingGivid) LEFT JOIN t3 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t3.RecordingGivid) LEFT JOIN t4 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t4.RecordingGivid) LEFT JOIN t10 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t10.RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True
WHERE (((t1.Bedek_heide_sl)>=30) AND (([Bedek_heide_sl]+Nz([Bedek_heide_diff_grasl]))>=50) AND ((([BosBedekking]-Nz([Bedek_gagel_jeneverbes])))<50) AND ((([KruidlaagBedekking_vast]+([BosBedekking]-Nz([Bedek_gagel_jeneverbes]))))>0) AND ((([BosBedekking]-Nz([Bedek_gagel_jeneverbes]))/([KruidlaagBedekking_vast]+([BosBedekking]-Nz([Bedek_gagel_jeneverbes]))))<0.5) AND ((t10.RecordingGivid) Is Null)) OR (((([BosBedekking]-Nz([Bedek_gagel_jeneverbes])))<50) AND ((([KruidlaagBedekking_vast]+([BosBedekking]-Nz([Bedek_gagel_jeneverbes]))))>0) AND ((([BosBedekking]-Nz([Bedek_gagel_jeneverbes]))/([KruidlaagBedekking_vast]+([BosBedekking]-Nz([Bedek_gagel_jeneverbes]))))<0.5) AND ((t10.RecordingGivid) Is Null) AND (([KruidlaagBedekkingSom_Vast]-Nz([Bedek_gras_neutraal]))>0) AND (([Bedek_heide_sl]/([KruidlaagBedekkingSom_Vast]-Nz([Bedek_gras_neutraal])))>=0.3) AND ((([Bedek_heide_sl]+Nz([Bedek_heide_diff_grasl]))/([KruidlaagBedekkingSom_Vast]-Nz([Bedek_gras_neutraal])))>=0.5)) OR (((t10.RecordingGivid) Is Null) AND (([_tbl_HS_Opnamen_Grasland].IsPlagplek_vast)=True))";0;886;;2;0;0;0;0
"G";1;"003";0;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN (_tbl_HS_Opnamen_Grasland) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE ((([_tbl_HS_Opnamen_Grasland].Drogehei_bedekking)>[Nattehei_bedekking]) AND (([_tbl_HS_Opnamen_Grasland].Fgetal)<7))";"003";0;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN (_tbl_HS_Opnamen_Grasland) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE ((([_tbl_HS_Opnamen_Grasland].Drogehei_bedekking)>[Nattehei_bedekking]) AND (([_tbl_HS_Opnamen_Grasland].Fgetal)<7))";0;6;;3;0;0;0;0
"G";1;"004";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS Bedek_heide_sl INTO t1
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=640)) OR (((SPECSYNO.IsLichen)=True))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS Bedek_heide_sl INTO t1
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=640)) OR (((SPECSYNO.IsLichen)=True))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;7;;4;0;0;0;0
"G";1;"004";1;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS Bedek_heide_diff_grasl INTO t2
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=641))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS Bedek_heide_diff_grasl INTO t2
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=641))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;8;;4;0;0;0;0
"G";1;"004";2;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS Bedek_gras_neutraal INTO t3
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SPECIESNAM) Like ""molinia*"" Or (SPECSYNO.SPECIESNAM) Like ""carex arenaria*"" Or (SPECSYNO.SPECIESNAM) Like ""agrostis vine*"" Or (SPECSYNO.SPECIESNAM) Like ""festuca fili*""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS Bedek_gras_neutraal INTO t3
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SPECIESNAM) Like ""molinia*"" Or (SPECSYNO.SPECIESNAM) Like ""carex arenaria*"" Or (SPECSYNO.SPECIESNAM) Like ""agrostis vine*"" Or (SPECSYNO.SPECIESNAM) Like ""festuca fili*""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;9;;4;0;0;0;0
"G";1;"004";3;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS Bedek_gagel_jeneverbes INTO t4
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SPECIESNAM) Like ""myrica*"" Or (SPECSYNO.SPECIESNAM) Like ""juniperus*""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS Bedek_gagel_jeneverbes INTO t4
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((SPECSYNO.SPECIESNAM) Like ""myrica*"" Or (SPECSYNO.SPECIESNAM) Like ""juniperus*""))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;902;;4;0;0;0;0
"G";1;"004";4;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS bedek_hn_diff_hei INTO t5
FROM tbl_BasisDataset_RBB INNER JOIN (tbl_LSVI3_soorten INNER JOIN SPECSYNO ON tbl_LSVI3_soorten.WetNaam = SPECSYNO.SPECIESNAM) ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=634))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS bedek_hn_diff_hei INTO t5
FROM tbl_BasisDataset_RBB INNER JOIN (tbl_LSVI3_soorten INNER JOIN SPECSYNO ON tbl_LSVI3_soorten.WetNaam = SPECSYNO.SPECIESNAM) ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=634))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;903;;4;0;0;0;0
"G";1;"004";5;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS bedek_hei_diff_heischr INTO t6
FROM tbl_BasisDataset_RBB INNER JOIN (tbl_LSVI3_soorten INNER JOIN SPECSYNO ON tbl_LSVI3_soorten.WetNaam = SPECSYNO.SPECIESNAM) ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=633))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS bedek_hei_diff_heischr INTO t6
FROM tbl_BasisDataset_RBB INNER JOIN (tbl_LSVI3_soorten INNER JOIN SPECSYNO ON tbl_LSVI3_soorten.WetNaam = SPECSYNO.SPECIESNAM) ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=633))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;904;;4;0;0;0;0
"G";1;"004";6;"SELECT tbl_LSVI3_soorten.WetNaam INTO t7
FROM SPECSYNO INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=513 Or (tbl_LSVI3_soorten.SoortenlijstNr)=535))
GROUP BY tbl_LSVI3_soorten.WetNaam";;;"SELECT tbl_LSVI3_soorten.WetNaam INTO t7
FROM SPECSYNO INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=513 Or (tbl_LSVI3_soorten.SoortenlijstNr)=535))
GROUP BY tbl_LSVI3_soorten.WetNaam";1;905;;4;0;0;0;0
"G";1;"004";7;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Count(SPECSYNO.SPECIESNAM) AS Aantal_heischraal, Sum(tbl_BasisDataset_RBB.Percentage) AS Bedekking_heischraal INTO t8
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN t7 ON SPECSYNO.SPECIESNAM = t7.WetNaam
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Count(SPECSYNO.SPECIESNAM) AS Aantal_heischraal, Sum(tbl_BasisDataset_RBB.Percentage) AS Bedekking_heischraal INTO t8
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN t7 ON SPECSYNO.SPECIESNAM = t7.WetNaam
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;906;;4;0;0;0;0
"G";1;"004";8;"SELECT [_tbl_HS_Opnamen_Grasland].RecordingGivid INTO t9
FROM (((_tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid) INNER JOIN t5 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t5.RecordingGivid) LEFT JOIN t6 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t6.RecordingGivid) INNER JOIN t8 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t8.RecordingGivid
WHERE ((([_tbl_HS_Opnamen_Grasland].Heizoom_aantal)>=1) AND ((t8.Aantal_heischraal)>=3) AND ((t5.bedek_hn_diff_hei)>=Nz([bedek_hei_diff_heischr]))) OR ((([_tbl_HS_Opnamen_Grasland].Heizoom_aantal)>=1) AND ((t5.bedek_hn_diff_hei)>=Nz([bedek_hei_diff_heischr])) AND ((t8.Bedekking_heischraal)>=5))";;;"SELECT [_tbl_HS_Opnamen_Grasland].RecordingGivid INTO t9
FROM (((_tbl_HS_Opnamen_Grasland_G INNER JOIN _tbl_HS_Opnamen_Grasland ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid) INNER JOIN t5 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t5.RecordingGivid) LEFT JOIN t6 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t6.RecordingGivid) INNER JOIN t8 ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = t8.RecordingGivid
WHERE ((([_tbl_HS_Opnamen_Grasland].Heizoom_aantal)>=1) AND ((t8.Aantal_heischraal)>=3) AND ((t5.bedek_hn_diff_hei)>=Nz([bedek_hei_diff_heischr]))) OR ((([_tbl_HS_Opnamen_Grasland].Heizoom_aantal)>=1) AND ((t5.bedek_hn_diff_hei)>=Nz([bedek_hei_diff_heischr])) AND ((t8.Bedekking_heischraal)>=5))";1;907;;4;0;0;0;0
